CMDLINE python3 WovtServer.py
MEM 45.027344 1514906746.9697
MEM 45.027344 1514906747.0814
MEM 45.281250 1514906747.1908
MEM 45.281250 1514906747.2951
MEM 45.281250 1514906747.4000
MEM 45.281250 1514906747.5088
MEM 45.281250 1514906747.6176
MEM 45.281250 1514906747.7230
MEM 45.281250 1514906747.8282
MEM 45.281250 1514906747.9351
MEM 45.281250 1514906748.0394
MEM 45.281250 1514906748.1438
MEM 45.281250 1514906748.2481
MEM 45.281250 1514906748.3599
MEM 45.281250 1514906748.4726
MEM 45.281250 1514906748.5770
MEM 45.281250 1514906748.6853
MEM 45.281250 1514906748.7926
MEM 45.281250 1514906748.9020
MEM 45.281250 1514906749.0118
MEM 45.281250 1514906749.1161
MEM 45.281250 1514906749.2239
MEM 45.281250 1514906749.3397
MEM 45.281250 1514906749.4564
MEM 45.281250 1514906749.5686
MEM 45.281250 1514906749.6729
MEM 45.281250 1514906749.7818
MEM 45.281250 1514906749.8861
MEM 45.281250 1514906749.9919
MEM 45.281250 1514906750.0963
MEM 45.281250 1514906750.2022
MEM 45.281250 1514906750.3070
MEM 45.281250 1514906750.4113
MEM 45.281250 1514906750.5167
MEM 45.281250 1514906750.6225
MEM 45.281250 1514906750.7309
MEM 45.281250 1514906750.8352
MEM 45.281250 1514906750.9489
MEM 45.281250 1514906751.0602
MEM 45.281250 1514906751.1645
MEM 45.281250 1514906751.2689
MEM 45.281250 1514906751.3777
MEM 45.281250 1514906751.4890
MEM 45.281250 1514906751.5973
MEM 45.281250 1514906751.7017
MEM 45.281250 1514906751.8129
MEM 45.281250 1514906751.9233
MEM 45.281250 1514906752.0360
MEM 45.281250 1514906752.1408
MEM 45.281250 1514906752.2516
MEM 45.281250 1514906752.3564
MEM 45.281250 1514906752.4623
MEM 45.281250 1514906752.5686
MEM 45.281250 1514906752.6769
MEM 45.281250 1514906752.7853
MEM 45.539062 1514906752.8965
MEM 45.539062 1514906753.0028
MEM 45.539062 1514906753.1131
MEM 45.539062 1514906753.2205
MEM 45.539062 1514906753.3250
MEM 45.539062 1514906753.4371
MEM 45.539062 1514906753.5498
MEM 45.539062 1514906753.6542
MEM 45.539062 1514906753.7590
MEM 45.539062 1514906753.8633
MEM 45.539062 1514906753.9682
MEM 45.539062 1514906754.0814
MEM 45.539062 1514906754.1903
MEM 45.539062 1514906754.2951
MEM 45.539062 1514906754.4081
MEM 45.539062 1514906754.5177
MEM 45.539062 1514906754.6300
MEM 45.539062 1514906754.7407
MEM 45.539062 1514906754.8549
MEM 45.539062 1514906754.9682
MEM 45.539062 1514906755.0879
MEM 45.539062 1514906755.1927
MEM 45.539062 1514906755.3016
MEM 45.539062 1514906755.4133
MEM 45.539062 1514906755.5202
MEM 45.539062 1514906755.6250
MEM 45.539062 1514906755.7313
MEM 45.539062 1514906755.8356
MEM 45.539062 1514906755.9400
MEM 45.539062 1514906756.0439
MEM 45.539062 1514906756.1482
MEM 45.539062 1514906756.2526
MEM 45.539062 1514906756.3610
MEM 45.539062 1514906756.4692
MEM 45.539062 1514906756.5762
MEM 45.539062 1514906756.6804
MEM 45.539062 1514906756.7848
MEM 45.539062 1514906756.9010
MEM 45.539062 1514906757.0064
MEM 45.539062 1514906757.1111
MEM 45.539062 1514906757.2160
MEM 45.539062 1514906757.3203
MEM 45.539062 1514906757.4254
MEM 45.539062 1514906757.5385
MEM 45.539062 1514906757.6432
MEM 45.539062 1514906757.7566
MEM 45.539062 1514906757.8644
MEM 45.539062 1514906757.9742
MEM 45.539062 1514906758.0820
MEM 45.539062 1514906758.1962
MEM 45.539062 1514906758.3101
MEM 45.539062 1514906758.4153
MEM 45.539062 1514906758.5345
MEM 45.539062 1514906758.6388
MEM 45.539062 1514906758.7467
MEM 45.539062 1514906758.8520
MEM 45.539062 1514906758.9618
MEM 45.539062 1514906759.0691
MEM 45.539062 1514906759.1761
MEM 45.539062 1514906759.2853
MEM 45.539062 1514906759.3990
MEM 45.539062 1514906759.5123
MEM 45.539062 1514906759.6408
MEM 45.539062 1514906759.7506
MEM 45.539062 1514906759.8615
MEM 45.539062 1514906759.9776
MEM 45.539062 1514906760.0884
MEM 45.539062 1514906760.2115
MEM 45.539062 1514906760.3300
MEM 45.539062 1514906760.4347
MEM 45.539062 1514906760.5429
MEM 45.539062 1514906760.6497
MEM 45.539062 1514906760.7684
MEM 45.539062 1514906760.8807
MEM 45.539062 1514906760.9924
MEM 45.539062 1514906761.1008
MEM 45.539062 1514906761.2066
MEM 45.539062 1514906761.3110
MEM 45.539062 1514906761.4153
MEM 45.539062 1514906761.5202
MEM 45.539062 1514906761.6249
MEM 45.539062 1514906761.7372
MEM 45.539062 1514906761.8426
MEM 45.539062 1514906761.9470
MEM 45.539062 1514906762.0523
MEM 45.539062 1514906762.1606
MEM 45.539062 1514906762.2669
MEM 45.539062 1514906762.3718
MEM 45.539062 1514906762.4763
MEM 45.539062 1514906762.5855
MEM 45.539062 1514906762.6898
MEM 45.539062 1514906762.7966
MEM 45.539062 1514906762.9049
MEM 45.539062 1514906763.0142
MEM 45.539062 1514906763.1215
MEM 45.539062 1514906763.2333
MEM 45.539062 1514906763.3377
MEM 45.792969 1514906763.4420
MEM 45.792969 1514906763.5483
MEM 45.792969 1514906763.6543
MEM 45.792969 1514906763.7630
MEM 45.792969 1514906763.8683
MEM 45.792969 1514906763.9776
MEM 45.792969 1514906764.0820
MEM 45.792969 1514906764.1864
MEM 45.792969 1514906764.2937
MEM 45.792969 1514906764.4024
MEM 45.792969 1514906764.5068
MEM 45.792969 1514906764.6151
MEM 45.792969 1514906764.7195
MEM 45.792969 1514906764.8238
MEM 45.792969 1514906764.9282
MEM 45.792969 1514906765.0326
MEM 45.792969 1514906765.1424
MEM 45.792969 1514906765.2527
MEM 45.792969 1514906765.3619
MEM 45.792969 1514906765.4712
MEM 45.792969 1514906765.5764
MEM 45.792969 1514906765.7017
MEM 45.792969 1514906765.8189
MEM 45.792969 1514906765.9247
MEM 45.792969 1514906766.0399
MEM 45.792969 1514906766.1444
MEM 45.792969 1514906766.2516
MEM 45.792969 1514906766.3723
MEM 45.792969 1514906766.4801
MEM 45.792969 1514906766.5929
MEM 45.792969 1514906766.7021
MEM 45.792969 1514906766.8065
MEM 45.792969 1514906766.9109
MEM 45.792969 1514906767.0162
MEM 45.792969 1514906767.1250
MEM 45.792969 1514906767.2313
MEM 45.792969 1514906767.3357
MEM 45.792969 1514906767.4405
MEM 45.792969 1514906767.5465
MEM 45.792969 1514906767.6507
MEM 45.792969 1514906767.7556
MEM 45.792969 1514906767.8599
MEM 45.792969 1514906767.9643
MEM 45.792969 1514906768.0686
MEM 45.792969 1514906768.1759
MEM 45.792969 1514906768.2808
MEM 45.792969 1514906768.3896
MEM 45.792969 1514906768.4980
MEM 45.792969 1514906768.6097
MEM 45.792969 1514906768.7204
MEM 45.792969 1514906768.8273
MEM 45.792969 1514906768.9322
MEM 46.070312 1514906769.0410
MEM 46.070312 1514906769.1463
MEM 46.070312 1514906769.2511
MEM 46.070312 1514906769.3555
MEM 46.070312 1514906769.4717
MEM 46.070312 1514906769.5760
MEM 46.070312 1514906769.6804
MEM 46.070312 1514906769.7848
MEM 46.070312 1514906769.8906
MEM 46.070312 1514906769.9949
MEM 46.070312 1514906770.0993
MEM 46.070312 1514906770.2036
MEM 46.070312 1514906770.3080
MEM 46.070312 1514906770.4128
MEM 46.070312 1514906770.5207
MEM 46.070312 1514906770.6265
MEM 46.070312 1514906770.7358
MEM 46.070312 1514906770.8401
MEM 46.070312 1514906770.9490
MEM 46.070312 1514906771.0533
MEM 46.070312 1514906771.1577
MEM 46.070312 1514906771.2784
MEM 46.070312 1514906771.3956
MEM 46.070312 1514906771.5083
MEM 46.070312 1514906771.6196
MEM 46.070312 1514906771.7324
MEM 46.070312 1514906771.8580
MEM 46.070312 1514906771.9692
MEM 46.070312 1514906772.0751
MEM 46.070312 1514906772.1834
MEM 46.070312 1514906772.2877
MEM 46.070312 1514906772.3921
MEM 46.070312 1514906772.4964
MEM 46.070312 1514906772.6053
MEM 46.070312 1514906772.7096
MEM 46.070312 1514906772.8139
MEM 46.070312 1514906772.9232
MEM 46.070312 1514906773.0286
MEM 46.070312 1514906773.1408
MEM 46.070312 1514906773.2491
MEM 46.070312 1514906773.3575
MEM 46.070312 1514906773.4618
MEM 46.070312 1514906773.5672
MEM 46.070312 1514906773.6774
MEM 46.070312 1514906773.7857
MEM 46.070312 1514906773.8901
FUNC ThingRegistry.Update 42.7188 1514906659.9175 46.0703 1514906778.9016
FUNC EventStore.handle 36.9023 1514906658.9868 45.7930 1514906766.9317
FUNC EventStore.Set 36.9023 1514906658.9828 45.7930 1514906766.9305
FUNC __main__.handle 36.9023 1514906659.0512 46.0703 1514906778.9074
FUNC ThingRegistry.Register 36.9023 1514906658.9773 45.7930 1514906766.9307
FUNC ThingSpace.NewThing 36.9023 1514906658.9808 45.7930 1514906766.9307
FUNC ThingRegistry.Modify 36.9023 1514906658.9863 46.0703 1514906778.7860
FUNC ThingSpace.UpdateThing 36.9023 1514906658.9877 46.0703 1514906778.7860
FUNC ThingFactory.CreateThing 36.9023 1514906658.9310 45.7930 1514906765.8982
MEM 46.070312 1514906773.9956
MEM 46.070312 1514906774.1091
MEM 46.070312 1514906774.2140
MEM 46.070312 1514906774.3184
MEM 46.070312 1514906774.4282
MEM 46.070312 1514906774.5370
MEM 46.070312 1514906774.6475
MEM 46.070312 1514906774.7521
MEM 46.070312 1514906774.8565
MEM 46.070312 1514906774.9648
MEM 46.070312 1514906775.0701
MEM 46.070312 1514906775.1789
MEM 46.070312 1514906775.2927
MEM 46.070312 1514906775.4005
MEM 46.070312 1514906775.5088
MEM 46.070312 1514906775.6142
MEM 46.070312 1514906775.7249
MEM 46.070312 1514906775.8332
MEM 46.070312 1514906775.9376
MEM 46.070312 1514906776.0425
MEM 46.070312 1514906776.1537
MEM 46.070312 1514906776.2630
MEM 46.070312 1514906776.3763
MEM 46.070312 1514906776.4846
MEM 46.070312 1514906776.5933
MEM 46.070312 1514906776.7003
MEM 46.070312 1514906776.8077
MEM 46.070312 1514906776.9288
MEM 46.070312 1514906777.0385
MEM 46.070312 1514906777.1480
MEM 46.070312 1514906777.2645
MEM 46.070312 1514906777.3778
MEM 46.070312 1514906777.4821
MEM 46.070312 1514906777.5924
MEM 46.070312 1514906777.7086
MEM 46.070312 1514906777.8135
MEM 46.070312 1514906777.9183
MEM 46.070312 1514906778.0231
MEM 46.070312 1514906778.1319
MEM 46.070312 1514906778.2363
MEM 46.070312 1514906778.3486
MEM 46.070312 1514906778.4529
MEM 46.070312 1514906778.5613
MEM 46.070312 1514906778.6671
MEM 46.070312 1514906778.7719
MEM 46.070312 1514906778.8842
MEM 46.207031 1514906778.9926
